GUID,GEOGID,GEOGDESC,Reference Geography,ED_GUID,ED_ID_STR,ED_ENGLISH,ED_GAEILGE,ED_OFFICIAL,LEA_GUID,CSO_LEA,LEA_ID,LEA_OFFICIAL,LA_GUID,LOCAL_AUTHORITY,LA_CODE,COUNTY,CONTAE,PROVINCE,NUTS3,NUTS3_NAME,NUTS2,NUTS2_NAME,NUTS1,NUTS1_NAME,Total - Females (Normalisation) ,Total - Males (Normalisation),Total Population (Normalisation),Occupied (Normalisation),Temporarily absent (Normalisation),Unoccupied holiday homes (Normalisation),Other vacant dwellings (Normalisation),Total dwellings (Normalisation),AREA,Area unit of measure,Shape__Area,Shape__Length,GUID,Professional workers - Males,Managerial and technical - Males,Non-manual - Males,Skilled manual - Males,Semi-skilled - Males,Unskilled - Males,All others gainfully occupied and unknown - Males,Total - Males,Professional workers - Females,Managerial and technical - Females,Non-manual - Females,Skilled manual - Females,Semi-skilled - Females,Unskilled - Females,All others gainfully occupied and unknown - Females,Total - Females,Professional workers - Total,Managerial and technical - Total,Non-manual - Total,Skilled manual - Total,Semi-skilled - Total,Unskilled - Total,All others gainfully occupied and unknown - Total,Total,ObjectId
2ae19629-2250-13a3-e055-000000000001,2ae19629-2250-13a3-e055-000000000001,GULLANE,CSO ED-2022,2ae19629-2250-13a3-e055-000000000001,077085,GULLANE,AN GALLÁN,Y,2ae19629-3f6b-13a3-e055-000000000001,LISTOWEL,1370400,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,124,154,278,112,1,19,21,153,15504000,Sq Metres,15503995.6201172,22830.6927752809,2ae19629-2250-13a3-e055-000000000001,5,41,24,32,17,6,29,154,5,41,31,12,13,3,19,124,10,82,55,44,30,9,48,278,1851
2ae19629-2251-13a3-e055-000000000001,2ae19629-2251-13a3-e055-000000000001,GUNSBOROUGH,CSO ED-2022,2ae19629-2251-13a3-e055-000000000001,077086,GUNSBOROUGH,AN CNOICÍNEACH,Y,2ae19629-3f6b-13a3-e055-000000000001,LISTOWEL,1370400,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,186,183,369,144,3,5,16,168,16674000,Sq Metres,16673847.4402771,22620.4344466055,2ae19629-2251-13a3-e055-000000000001,11,42,26,41,31,12,20,183,16,54,39,16,30,8,23,186,27,96,65,57,61,20,43,369,1852
2ae19629-2257-13a3-e055-000000000001,2ae19629-2257-13a3-e055-000000000001,BALLYSAX EAST,CSO ED-2022,2ae19629-2257-13a3-e055-000000000001,087008,BALLYSAX EAST,BAILE AN TSAGHASAIGH THOIR,Y,2ae19629-3f73-13a3-e055-000000000001,KILDARE,1380404,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,1052,1038,2090,707,4,2,53,766,20695000,Sq Metres,20694627.1633606,25514.1137394599,2ae19629-2257-13a3-e055-000000000001,68,265,100,187,145,49,224,1038,53,280,223,119,147,59,171,1052,121,545,323,306,292,108,395,2090,1853
2ae19629-2258-13a3-e055-000000000001,2ae19629-2258-13a3-e055-000000000001,BALLYSAX WEST,CSO ED-2022,2ae19629-2258-13a3-e055-000000000001,087009,BALLYSAX WEST,BAILE AN TSAGHASAIGH THIAR,Y,2ae19629-3f73-13a3-e055-000000000001,KILDARE,1380404,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,612,621,1233,413,3,0,29,445,14461000,Sq Metres,14460797.6236267,24165.988700802,2ae19629-2258-13a3-e055-000000000001,39,160,77,109,71,14,151,621,36,174,129,56,73,16,128,612,75,334,206,165,144,30,279,1233,1854
2ae19629-2259-13a3-e055-000000000001,2ae19629-2259-13a3-e055-000000000001,BALLYSHANNON,CSO ED-2022,2ae19629-2259-13a3-e055-000000000001,087010,BALLYSHANNON,BAILE SONNÁIN,Y,2ae19629-3f72-13a3-e055-000000000001,ATHY,1380403,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,913,900,1813,578,8,1,23,610,26113000,Sq Metres,26112632.1540222,25420.6075835819,2ae19629-2259-13a3-e055-000000000001,110,299,120,177,76,27,91,900,92,378,203,62,64,20,94,913,202,677,323,239,140,47,185,1813,1855
2ae19629-225c-13a3-e055-000000000001,2ae19629-225c-13a3-e055-000000000001,NARRAGHMORE,CSO ED-2022,2ae19629-225c-13a3-e055-000000000001,087072,NARRAGHMORE,AN FHORRACH MHÓR,Y,2ae19629-3f72-13a3-e055-000000000001,ATHY,1380403,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,420,447,867,254,4,2,13,273,16824000,Sq Metres,16823840.8839111,23492.5090187593,2ae19629-225c-13a3-e055-000000000001,60,145,50,98,47,14,33,447,54,158,82,39,50,8,29,420,114,303,132,137,97,22,62,867,1856
2ae19629-2267-13a3-e055-000000000001,2ae19629-2267-13a3-e055-000000000001,BODENSTOWN,CSO ED-2022,2ae19629-2267-13a3-e055-000000000001,087014,BODENSTOWN,BAILE UÍ BHUADÁIN,Y,2ae19629-3f71-13a3-e055-000000000001,NAAS,1380402,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,2565,2526,5091,1694,35,15,91,1835,28009000,Sq Metres,28008777.6694641,27421.9310018716,2ae19629-2267-13a3-e055-000000000001,317,944,335,396,242,60,232,2526,253,1047,506,203,270,50,236,2565,570,1991,841,599,512,110,468,5091,1857
2ae19629-226b-13a3-e055-000000000001,2ae19629-226b-13a3-e055-000000000001,OUGHTERARD,CSO ED-2022,2ae19629-226b-13a3-e055-000000000001,087076,OUGHTERARD,UACHTAR AIRD,Y,2ae19629-3f71-13a3-e055-000000000001,NAAS,1380402,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,403,443,846,271,5,0,5,281,15923000,Sq Metres,15923187.6452332,27810.4513516683,2ae19629-226b-13a3-e055-000000000001,68,157,51,94,32,10,31,443,57,156,98,36,24,6,26,403,125,313,149,130,56,16,57,846,1858
2ae19629-226c-13a3-e055-000000000001,2ae19629-226c-13a3-e055-000000000001,KILBONANE,CSO ED-2022,2ae19629-226c-13a3-e055-000000000001,077091,KILBONANE,CILL BHEANÁIN,Y,2ae19629-3f6d-13a3-e055-000000000001,KILLARNEY,1370402,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,293,339,632,231,6,4,20,261,15992000,Sq Metres,15992229.3552551,25628.4846530741,2ae19629-226c-13a3-e055-000000000001,34,108,40,87,28,25,17,339,20,113,55,38,36,11,20,293,54,221,95,125,64,36,37,632,1859
2ae19629-2273-13a3-e055-000000000001,2ae19629-2273-13a3-e055-000000000001,BURTOWN,CSO ED-2022,2ae19629-2273-13a3-e055-000000000001,087015,BURTOWN,BIORTÚN,Y,2ae19629-3f72-13a3-e055-000000000001,ATHY,1380403,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,200,221,421,146,3,3,9,161,20617000,Sq Metres,20617162.2019348,28328.0080594019,2ae19629-2273-13a3-e055-000000000001,38,63,28,49,23,5,15,221,24,72,45,21,17,2,19,200,62,135,73,70,40,7,34,421,1860
2ae19629-2274-13a3-e055-000000000001,2ae19629-2274-13a3-e055-000000000001,CADAMSTOWN,CSO ED-2022,2ae19629-2274-13a3-e055-000000000001,087016,CADAMSTOWN,BAILE MHIC ÁDAIM,Y,2ae19629-3ef4-13a3-e055-999880000001,CLANE,1380405,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,765,789,1554,459,5,4,19,487,20360000,Sq Metres,20360367.894989,24084.9803900837,2ae19629-2274-13a3-e055-000000000001,89,271,87,136,67,17,122,789,69,303,148,78,61,5,101,765,158,574,235,214,128,22,223,1554,1861
2ae19629-2277-13a3-e055-000000000001,2ae19629-2277-13a3-e055-000000000001,QUINSBOROUGH,CSO ED-2022,2ae19629-2277-13a3-e055-000000000001,087078,QUINSBOROUGH,BAILE UÍ CHUINN,Y,2ae19629-3f73-13a3-e055-000000000001,KILDARE,1380404,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,87,79,166,55,0,0,5,60,14523000,Sq Metres,14523362.7550049,24030.7278520471,2ae19629-2277-13a3-e055-000000000001,12,16,9,16,14,6,6,79,11,33,9,10,16,1,7,87,23,49,18,26,30,7,13,166,1862
2ae19629-2278-13a3-e055-000000000001,2ae19629-2278-13a3-e055-000000000001,RATHANGAN,CSO ED-2022,2ae19629-2278-13a3-e055-000000000001,087079,RATHANGAN,RÁTH IOMGHÁIN,Y,2ae19629-3f73-13a3-e055-000000000001,KILDARE,1380404,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,1611,1511,3122,1097,8,2,69,1176,14443000,Sq Metres,14442845.0995178,28508.3661199755,2ae19629-2278-13a3-e055-000000000001,118,423,192,335,178,49,216,1511,103,510,337,175,197,40,249,1611,221,933,529,510,375,89,465,3122,1863
2ae19629-2279-13a3-e055-000000000001,2ae19629-2279-13a3-e055-000000000001,RATHERNAN,CSO ED-2022,2ae19629-2279-13a3-e055-000000000001,087080,RATHERNAN,RÁTH EARNÁIN,Y,2ae19629-3f73-13a3-e055-000000000001,KILDARE,1380404,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,333,350,683,220,0,0,8,228,17450000,Sq Metres,17450265.4373779,26242.193115265,2ae19629-2279-13a3-e055-000000000001,40,94,42,87,32,5,50,350,29,104,69,34,46,3,48,333,69,198,111,121,78,8,98,683,1864
2ae19629-227e-13a3-e055-000000000001,2ae19629-227e-13a3-e055-000000000001,MOYNSHA,CSO ED-2022,2ae19629-227e-13a3-e055-000000000001,077140,MOYNSHA,MAIGH INSE,N,2ae19629-3f6b-13a3-e055-000000000001,LISTOWEL,1370400,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,239,254,493,184,1,4,48,237,20147000,Sq Metres,20147293.6043701,23121.9251807997,2ae19629-227e-13a3-e055-000000000001,17,68,44,64,33,7,21,254,11,82,66,23,33,1,23,239,28,150,110,87,66,8,44,493,1865
2ae19629-2280-13a3-e055-000000000001,2ae19629-2280-13a3-e055-000000000001,CARRAGH,CSO ED-2022,2ae19629-2280-13a3-e055-000000000001,087019,CARRAGH,CEÁRACH,Y,2ae19629-3ef4-13a3-e055-777770000001,NEWBRIDGE,1380407,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,896,958,1854,561,7,0,18,586,12952000,Sq Metres,12951571.4575806,21989.9391348524,2ae19629-2280-13a3-e055-000000000001,129,384,135,160,53,30,67,958,101,396,192,70,55,16,66,896,230,780,327,230,108,46,133,1854,1866
2ae19629-2283-13a3-e055-000000000001,2ae19629-2283-13a3-e055-000000000001,ROBERTSTOWN,CSO ED-2022,2ae19629-2283-13a3-e055-000000000001,087082,ROBERTSTOWN,BAILE RIOBAIRD,Y,2ae19629-3ef4-13a3-e055-999880000001,CLANE,1380405,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,1185,1159,2344,778,11,0,47,836,14046000,Sq Metres,14045790.5814514,23730.1577090342,2ae19629-2283-13a3-e055-000000000001,82,252,148,270,132,70,205,1159,75,317,252,147,132,57,205,1185,157,569,400,417,264,127,410,2344,1867
2ae19629-2284-13a3-e055-000000000001,2ae19629-2284-13a3-e055-000000000001,SKERRIES,CSO ED-2022,2ae19629-2284-13a3-e055-000000000001,087083,SKERRIES,SCEITHRÍ,Y,2ae19629-3f72-13a3-e055-000000000001,ATHY,1380403,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,358,359,717,227,1,0,8,236,14985000,Sq Metres,14984744.8802795,22728.0272401793,2ae19629-2284-13a3-e055-000000000001,23,90,39,83,56,10,58,359,20,102,60,48,50,14,64,358,43,192,99,131,106,24,122,717,1868
2ae19629-2287-13a3-e055-000000000001,2ae19629-2287-13a3-e055-000000000001,KILLAHAN,CSO ED-2022,2ae19629-2287-13a3-e055-000000000001,077100,KILLAHAN,CILL LAITHÍN,Y,2ae19629-3f6b-13a3-e055-000000000001,LISTOWEL,1370400,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,195,200,395,146,2,2,32,182,14910000,Sq Metres,14909706.6290283,24442.4008108827,2ae19629-2287-13a3-e055-000000000001,10,54,40,41,23,5,27,200,12,52,48,23,21,2,37,195,22,106,88,64,44,7,64,395,1869
2ae19629-228c-13a3-e055-000000000001,2ae19629-228c-13a3-e055-000000000001,CARRIGEEN,CSO ED-2022,2ae19629-228c-13a3-e055-000000000001,087021,CARRIGEEN,AN CARRAIGÍN,Y,2ae19629-3f72-13a3-e055-000000000001,ATHY,1380403,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,322,322,644,235,3,2,20,260,30119000,Sq Metres,30118883.8098755,28084.1462099473,2ae19629-228c-13a3-e055-000000000001,37,94,44,60,40,7,40,322,28,105,67,27,31,3,61,322,65,199,111,87,71,10,101,644,1870
2ae19629-2295-13a3-e055-000000000001,2ae19629-2295-13a3-e055-000000000001,KILLEHENNY,CSO ED-2022,2ae19629-2295-13a3-e055-000000000001,077104,KILLEHENNY,CILL EITHNE,Y,2ae19629-3f6b-13a3-e055-000000000001,LISTOWEL,1370400,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,1069,995,2064,913,22,453,125,1513,20443000,Sq Metres,20442585.3412476,25526.041276543,2ae19629-2295-13a3-e055-000000000001,63,254,114,187,147,50,180,995,53,362,187,80,122,35,230,1069,116,616,301,267,269,85,410,2064,1871
2ae19629-2298-13a3-e055-000000000001,2ae19629-2298-13a3-e055-000000000001,CHURCHTOWN,CSO ED-2022,2ae19629-2298-13a3-e055-000000000001,087024,CHURCHTOWN,BAILE AN TEAMPAILL,Y,2ae19629-3f72-13a3-e055-000000000001,ATHY,1380403,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,282,272,554,198,2,3,6,209,18722000,Sq Metres,18721944.6820068,24514.2349927152,2ae19629-2298-13a3-e055-000000000001,21,82,36,56,37,9,31,272,18,115,60,28,28,3,30,282,39,197,96,84,65,12,61,554,1872
2ae19629-2299-13a3-e055-000000000001,2ae19629-2299-13a3-e055-000000000001,CLANE,CSO ED-2022,2ae19629-2299-13a3-e055-000000000001,087025,CLANE,CLAONADH,Y,2ae19629-3ef4-13a3-e055-999880000001,CLANE,1380405,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,4518,4409,8927,3079,70,4,240,3393,18875000,Sq Metres,18874553.5127869,27627.2086021218,2ae19629-2299-13a3-e055-000000000001,489,1571,573,819,384,120,453,4409,383,1755,986,353,371,112,558,4518,872,3326,1559,1172,755,232,1011,8927,1873
2ae19629-229b-13a3-e055-000000000001,2ae19629-229b-13a3-e055-000000000001,USK,CSO ED-2022,2ae19629-229b-13a3-e055-000000000001,087088,USK,UISCE,Y,2ae19629-3f72-13a3-e055-000000000001,ATHY,1380403,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,281,285,566,189,4,0,9,202,18952000,Sq Metres,18952004.1247864,27259.9848781216,2ae19629-229b-13a3-e055-000000000001,27,101,32,59,31,12,23,285,30,116,52,28,34,4,17,281,57,217,84,87,65,16,40,566,1874
2ae19629-229e-13a3-e055-000000000001,2ae19629-229e-13a3-e055-000000000001,AGHAVILLER,CSO ED-2022,2ae19629-229e-13a3-e055-000000000001,097001,AGHAVILLER,ÁTH AN BHIOLAIR,Y,2ae19629-3f77-13a3-e055-000000000001,CALLAN-THOMASTOWN,1390403,Y,2ae19629-14a8-13a3-e055-000000000001,KILKENNY COUNTY COUNCIL,KK,KILKENNY,Cill Chainnigh,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,239,238,477,164,3,2,11,180,17593000,Sq Metres,17593362.2399292,27198.2482466169,2ae19629-229e-13a3-e055-000000000001,12,104,19,61,18,9,15,238,10,131,26,26,21,5,20,239,22,235,45,87,39,14,35,477,1875
2ae19629-22a1-13a3-e055-000000000001,2ae19629-22a1-13a3-e055-000000000001,KILLURY,CSO ED-2022,2ae19629-22a1-13a3-e055-000000000001,077107,KILLURY,CILL LÚIRÍ,Y,2ae19629-3f6b-13a3-e055-000000000001,LISTOWEL,1370400,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,241,250,491,181,1,22,31,235,18647000,Sq Metres,18646701.3935547,27280.2320239441,2ae19629-22a1-13a3-e055-000000000001,15,87,42,46,32,9,19,250,7,88,61,24,32,5,24,241,22,175,103,70,64,14,43,491,1876
2ae19629-22a2-13a3-e055-000000000001,2ae19629-22a2-13a3-e055-000000000001,RATASS,CSO ED-2022,2ae19629-22a2-13a3-e055-000000000001,077146,RATASS,RÁTH TEAS,Y,2ae19629-3ef4-13a3-e055-000005600001,TRALEE,1370405,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,529,551,1080,405,8,1,21,435,16423000,Sq Metres,16423217.191864,22713.4451995824,2ae19629-22a2-13a3-e055-000000000001,53,159,96,113,38,13,79,551,46,187,122,41,53,4,76,529,99,346,218,154,91,17,155,1080,1877
2ae19629-22a7-13a3-e055-000000000001,2ae19629-22a7-13a3-e055-000000000001,AGLISH,CSO ED-2022,2ae19629-22a7-13a3-e055-000000000001,097002,AGLISH,AN EAGLAIS,Y,2ae19629-3f76-13a3-e055-000000000001,PILTOWN,1390402,Y,2ae19629-14a8-13a3-e055-000000000001,KILKENNY COUNTY COUNCIL,KK,KILKENNY,Cill Chainnigh,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,477,498,975,353,5,3,34,395,16462000,Sq Metres,16461919.4317627,23331.4471356153,2ae19629-22a7-13a3-e055-000000000001,36,140,55,127,57,18,65,498,32,170,107,47,46,9,66,477,68,310,162,174,103,27,131,975,1878
2ae19629-22a9-13a3-e055-000000000001,2ae19629-22a9-13a3-e055-000000000001,BALLEEN,CSO ED-2022,2ae19629-22a9-13a3-e055-000000000001,097004,BALLEEN,BAILE UÍ EIDHIN,Y,2ae19629-3f74-13a3-e055-000000000001,CASTLECOMER,1390400,Y,2ae19629-14a8-13a3-e055-000000000001,KILKENNY COUNTY COUNCIL,KK,KILKENNY,Cill Chainnigh,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,250,267,517,171,0,2,11,184,24498000,Sq Metres,24498421.1817627,27809.1359221319,2ae19629-22a9-13a3-e055-000000000001,25,88,30,55,34,9,26,267,25,99,43,17,29,5,32,250,50,187,73,72,63,14,58,517,1879
2ae19629-22aa-13a3-e055-000000000001,2ae19629-22aa-13a3-e055-000000000001,KILMALKEDAR,CSO ED-2022,2ae19629-22aa-13a3-e055-000000000001,077108,KILMALKEDAR,CILL MAOILCHÉADAIR,Y,2ae19629-3ef4-13a3-e055-883360000001,CORCA DHUIBHNE,1370404,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,244,270,514,219,7,130,38,394,20108000,Sq Metres,20108319.789917,25216.818362895,2ae19629-22aa-13a3-e055-000000000001,17,84,24,48,39,12,46,270,16,92,30,22,34,7,43,244,33,176,54,70,73,19,89,514,1880
2ae19629-22b2-13a3-e055-000000000001,2ae19629-22b2-13a3-e055-000000000001,DROICHEAD NUA (NEWBRIDGE) RURAL,CSO ED-2022,2ae19629-22b2-13a3-e055-000000000001,087033,DROICHEAD NUA (NEWBRIDGE) RURAL,DROICHEAD NUA (TUATH),Y,2ae19629-3ef4-13a3-e055-777770000001,NEWBRIDGE,1380407,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,1423,1421,2844,864,12,0,40,916,19253000,Sq Metres,19253351.0477905,25842.9898312456,2ae19629-22b2-13a3-e055-000000000001,198,624,172,165,109,25,128,1421,168,678,273,75,101,12,116,1423,366,1302,445,240,210,37,244,2844,1881
2ae19629-22b3-13a3-e055-000000000001,2ae19629-22b3-13a3-e055-000000000001,BALLINAMARA,CSO ED-2022,2ae19629-22b3-13a3-e055-000000000001,097005,BALLINAMARA,BÉAL ÁTHA NA MARBH,Y,2ae19629-3f74-13a3-e055-000000000001,CASTLECOMER,1390400,Y,2ae19629-14a8-13a3-e055-000000000001,KILKENNY COUNTY COUNCIL,KK,KILKENNY,Cill Chainnigh,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,191,199,390,129,1,4,5,139,17436000,Sq Metres,17436400.4466553,26148.3604648421,2ae19629-22b3-13a3-e055-000000000001,27,72,28,36,16,1,19,199,16,76,45,7,21,1,25,191,43,148,73,43,37,2,44,390,1882
2ae19629-22b4-13a3-e055-000000000001,2ae19629-22b4-13a3-e055-000000000001,BALLINCREA,CSO ED-2022,2ae19629-22b4-13a3-e055-000000000001,097006,BALLINCREA,BAILE AN CHRAOBHAIGH,Y,2ae19629-3f76-13a3-e055-000000000001,PILTOWN,1390402,Y,2ae19629-14a8-13a3-e055-000000000001,KILKENNY COUNTY COUNCIL,KK,KILKENNY,Cill Chainnigh,Leinster,IE052,South-East,IE05,Southern,IE0,Ireland,171,177,348,110,1,1,17,129,16997000,Sq Metres,16996921.1878967,23990.598062077,2ae19629-22b4-13a3-e055-000000000001,19,62,35,37,10,3,11,177,15,62,45,17,15,2,15,171,34,124,80,54,25,5,26,348,1883
2ae19629-22ba-13a3-e055-000000000001,2ae19629-22ba-13a3-e055-000000000001,SHRONOWEN,CSO ED-2022,2ae19629-22ba-13a3-e055-000000000001,077152,SHRONOWEN,SRÓN ABHANN,Y,2ae19629-3f6b-13a3-e055-000000000001,LISTOWEL,1370400,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,109,112,221,92,2,3,10,107,15228000,Sq Metres,15228251.4311523,23004.620561254,2ae19629-22ba-13a3-e055-000000000001,14,26,12,28,8,4,20,112,13,32,17,14,12,1,20,109,27,58,29,42,20,5,40,221,1884
2ae19629-22bd-13a3-e055-000000000001,2ae19629-22bd-13a3-e055-000000000001,STRADBALLY,CSO ED-2022,2ae19629-22bd-13a3-e055-000000000001,077155,STRADBALLY,AN SRÁIDBHAILE,Y,2ae19629-3ef4-13a3-e055-883360000001,CORCA DHUIBHNE,1370404,Y,2ae19629-14a6-13a3-e055-000000000001,KERRY COUNTY COUNCIL,KY,KERRY,Ciarraí,Munster,IE053,South-West,IE05,Southern,IE0,Ireland,108,130,238,88,2,11,16,117,18705000,Sq Metres,18705381.1670227,25098.5923270706,2ae19629-22bd-13a3-e055-000000000001,18,57,11,17,9,1,17,130,16,52,19,2,5,0,14,108,34,109,30,19,14,1,31,238,1885
2ae19629-22c0-13a3-e055-000000000001,2ae19629-22c0-13a3-e055-000000000001,DUNFIERTH,CSO ED-2022,2ae19629-22c0-13a3-e055-000000000001,087035,DUNFIERTH,DÚN FIRCHIRT,Y,2ae19629-3ef4-13a3-e055-999880000001,CLANE,1380405,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,372,432,804,262,3,1,10,276,22448000,Sq Metres,22447633.481781,22774.5718895329,2ae19629-22c0-13a3-e055-000000000001,47,130,60,94,32,13,56,432,40,160,71,37,30,5,29,372,87,290,131,131,62,18,85,804,1886
2ae19629-22c2-13a3-e055-000000000001,2ae19629-22c2-13a3-e055-000000000001,DUNMURRY,CSO ED-2022,2ae19629-22c2-13a3-e055-000000000001,087037,DUNMURRY,DÚN MUIRÍGH,Y,2ae19629-3f73-13a3-e055-000000000001,KILDARE,1380404,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,240,264,504,154,2,1,8,165,16086000,Sq Metres,16085650.831543,22541.7133075881,2ae19629-22c2-13a3-e055-000000000001,35,91,35,29,12,3,59,264,25,97,51,12,12,2,41,240,60,188,86,41,24,5,100,504,1887
2ae19629-22c3-13a3-e055-000000000001,2ae19629-22c3-13a3-e055-000000000001,FEIGHCULLEN,CSO ED-2022,2ae19629-22c3-13a3-e055-000000000001,087038,FEIGHCULLEN,FIODH CUILEANN,Y,2ae19629-3f73-13a3-e055-000000000001,KILDARE,1380404,Y,2ae19629-14a7-13a3-e055-000000000001,KILDARE COUNTY COUNCIL,KE,KILDARE,Cill Dara,Leinster,IE062,Mid-East,IE06,Eastern and Midland,IE0,Ireland,315,331,646,216,4,0,12,232,11023000,Sq Metres,11022552.4039001,23693.8546168636,2ae19629-22c3-13a3-e055-000000000001,38,94,54,69,30,8,38,331,25,109,69,29,37,8,38,315,63,203,123,98,67,16,76,646,1888
